"cmpgn_id","cmpgn_nm","cmpgn_ofer_id","copn_plcy_nm","cnts_prod_id","copn_use_sta_dt","copn_plcy_sta_dt","copn_plcy_end_dt","copn_cnt"
C2600QP,"지상파 월정액 첫달 3,300원_6월 5차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260624","20260526","20260630",53
C2600NN,<코드 네임: 알라룸> 할인쿠폰 프로모션,A1SA1020261000120951,"[코드 네임: 알라룸 런칭] 영화 5,500원 할인",PPV 등,"20260615","20260526","20260630",6
C2600TJ,<데드 오브 윈터> 할인쿠폰 프로모션,A1SA1020261000121361,"[데드 오브 윈터 런칭] 영화 3,300원 할인",PPV 등,"20260710","20260622","20260731",27
C2600NP,<모탈 컴뱃2> 할인쿠폰 프로모션,A1SA1020261000120959,"[모탈컴뱃2 런칭] 영화 5,500원 할인",PPV 등,"20260612","20260528","20260615",37
C2600WF,<군체[예약구매]> 할인쿠폰 프로모션,A1SA1020261000121562,"[군체 예약] 영화 4,400원 할인",PPV 등,"20260722","20260716","20260831",25
C2600O0,"26년 6월_B tv+ 짝수달 유료전환 테스트_UI 552 이상",A1CP1020261000120870,[6월 한정] B tv+ 첫달 무료,PM30000107,"20260629","20260520","20260630",94
C2600PP,"지상파 월정액 첫달 3,300원_6월 3차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260629","20260526","20260630",72
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120866,[FREE PASS] 지상파 3사 1개월 무료_26년6월,PM30000150,"20260603","20260519","20260629",17
C2600SA,SPOTV 6월 첫달무료_1차_0623,A1SA1020261000121164,[축구 이벤트] SPOTV Prime 1개월 무료,PM35000007,"20260627","20260609","20260630",99
C2600PM,[보정용][D+1] 쿠폰팩 등록 혜택 지급_2601,A1PR1020261000119553,[쿠폰팩 등록 감사] VOD 20% 할인쿠폰,PPV 등,"20260621","20260114","99991231",1
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260522","20260518","20260630",10
C2600W1,"26년 7월_B tv+ KBS 이승철 콘서트_타임딜_UI 541 이상_2",A1CP1020261000121559,"[이승철 특가] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260720","20260714","20260722",58
C2600M6,JTBC 월정액 첫달 무료_5월 2차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260610","20260119","20261231",29
C2600US,<잠금: 셧다운> 할인쿠폰 프로모션,A1SA1020261000121462,"[잠금: 셧다운 런칭] 영화 5,500원 할인",PPV 등,"20260716","20260708","20260831",2
C2600N3,[주기성/쿠폰] <살목지&K-공포상영회> 할인쿠폰 프로모션,A1PR1020261000120873,[K-공포 상영회] 영화 50% 할인,PPV 등,"20260601","20260520","20260609",26
C2600R6,<슈퍼 마리오 갤럭시> 할인쿠폰 프로모션,A1SA1020261000120961,"[슈퍼마리오 갤럭시 런칭] 영화 3,300원 할인",PPV 등,"20260703","20260529","20260623",9
C2600UE,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_3",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260725","20260624","20260731",1
C2600PP,"지상파 월정액 첫달 3,300원_6월 3차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260531","20260526","20260630",1
C2600IY,"JTBC 월정액 6개월 약정 3,300원_5월 1차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원",PM30000269,"20260519","20260421","20260531",6
C2600Q4,"6월 성인 1+1 프로모션_모바일 (6/11~6/20)",A1SA1020261000121169,"[1+1이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260621","20260609","20260731",1
C2600LJ,[팝업] 밸류애드팀 STB 교체(26.5.18)_3-3차,,,PPV 등,,,,333115
C2600IP,"CJ ENM 월정액 3개월 5,500원_5월 1차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원",PM30000154,"20260528","20260422","20260531",39
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260601","20260518","20260630",138
C2600TL,"7월 성인 1+1 프로모션 (7/1~7/10)",A1SA1020261000121370,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260718","20260626","20260731",59
C2600W7,"7월 성인 1+1 이열치열 프로모션 (7/21~/20)",A1SA1020261000121561,"[1+1 이열치열 이벤트] 3,300원 할인 쿠폰",PPV 등,"20260724","20260716","20260831",217
C2600T7,<노멀> 할인쿠폰 프로모션,A1SA1020261000121162,"[노멀 런칭] 영화 3,300원 할인",PPV 등,"20260715","20260605","20260731",20
C2600O0,"26년 6월_B tv+ 짝수달 유료전환 테스트_UI 552 이상",A1CP1020261000120870,[6월 한정] B tv+ 첫달 무료,PM30000107,"20260601","20260520","20260630",78
C2600T9,"26년 6월 B tv+ 할인 연장 캠페인_8월할인 7,700원",A1CP1020261000121368,"[가입 유지 선물] B tv+ 월 7,700원 이용 혜택 6개월 자동 연장_6월",PPV 등,"20260824","20260625","20260731",25
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260607","20260518","20260630",135
C2600S7,토이스토리 소장용 패키지 프로모션 (6/18~6/21 발급),A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인",PPV 등,"20260704","20260615","20260731",23
C2600XH,"26년 7월 B tv+ 50% 할인 연장 캠페인_25년9월할인",A1CP1020261000121665,[가입 유지 선물] B tv+ 50% 할인 혜택 6개월 자동 연장_7월,PPV 등,"20260904","20260721","20260831",44
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260614","20260519","20260629",32
C2600OY,통합 월정액 첫달 무료_6월 2차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),PM30000176,"20260606","20260526","20260630",38
C2600O0,"26년 6월_B tv+ 짝수달 유료전환 테스트_UI 552 이상",A1CP1020261000120870,[6월 한정] B tv+ 첫달 무료,PM30000107,"20260625","20260520","20260630",40
C2600L5,"26년 5월_B tv+ 크런치롤_할인쿠폰",A1PR1020261000120053,[크런치롤] B tv 애니 장르 30% 할인,PPV 등,"20260512","20260225","20260531",3
C2600TA,[주기성] 26년 7월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000121366,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260727","20260624","20260731",20
C2600TO,<마이클> 할인쿠폰 프로모션,A1SA1020261000121261,"[마이클 런칭] 영화 3,300원 할인",PPV 등,"20260714","20260616","20260815",15
C2600S7,토이스토리 소장용 패키지 프로모션 (6/18~6/21 발급),A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인",PPV 등,"20260705","20260615","20260731",24
C2600S6,토이스토리 소장용 패키지 프로모션_수정,A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인",PPV 등,"20260624","20260615","20260731",6
C2600PN,JTBC 월정액 첫달 무료_6월 2차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260529","20260119","20261231",3
C2600WJ,"CJ ENM 월정액 3개월 5,500원_7월 3차",A1CP1020261000121358,"[쿨썸머 특가] CJ ENM 월정액 3개월 내내 월 5,500원",PM30000154,"20260723","20260622","20260731",15
C2600XG,"26년 7월 B tv+ 할인 연장 캠페인_6개월/9개월 할인재연",A1CP1020261000121664,"[가입 유지 선물] B tv+ 월 5,500원 이용 혜택 6개월 자동 연장_7월",PPV 등,"20260911","20260721","20260831",9
C2600KP,<왕과 사는 남자> 할인쿠폰 프로모션,A1SA1020261000120651,"[왕과 사는 남자 런칭] 영화 4,400원 할인",PPV 등,"20260527","20260421","20260531",17
C2600NN,<코드 네임: 알라룸> 할인쿠폰 프로모션,A1SA1020261000120951,"[코드 네임: 알라룸 런칭] 영화 5,500원 할인",PPV 등,"20260616","20260526","20260630",14
C2600KD,[주기성/쿠폰] <프로젝트헤일메리&인생SF전> 할인쿠폰 프로모션,A1PR1020261000120752,[프로젝트헤일메리] 인생SF영화 추가 30% 할인,PPV 등,"20260519","20260430","20260524",5
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1CP1020261000120867,[FREE PASS] CJ ENM 1개월 무료_26년6월,PM30000154,"20260608","20260519","20260629",2
C2600T8,<살목지(2차)> 할인쿠폰 프로모션,A1SA1020261000121161,"[살목지 런칭] 영화 4,444원 할인",PPV 등,"20260715","20260605","20260731",7
C2600P5,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_1,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260605","20260520","20260630",4
C2600P7,[주기성] 26년 6월_B tv+ 비플리_UI 541 이상_2~4차_3,A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260618","20260520","20260630",2
C2600SU,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_1",DummyOffer,,PPV 등,,,,793534
C2600PJ,"2606_플레이보이 디맨드_첫달무료_리마인드_1차",,,PPV 등,,,,207365
C2600J5,"지상파 월정액 3개월 내내 5,500원_5월 1차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260528","20260422","20260531",36
C2600XK,군체 타겟 프로모션_배너 노출_0724_수정,DummyOffer,,PPV 등,,,,20968
C2600M8,<짱구> 할인쿠폰 프로모션,A1SA1020261000120863,"[짱구 런칭] 영화 5,500원 할인",PPV 등,"20260526","20260518","20260630",59
C2600S3,"6월 성인 1+1 프로모션 (6/21~6/30)",A1SA1020261000121170,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰",PPV 등,"20260626","20260609","20260731",329
C2600W1,"26년 7월_B tv+ KBS 이승철 콘서트_타임딜_UI 541 이상_2",A1CP1020261000121559,"[이승철 특가] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260721","20260714","20260722",64
C2600NH,<리 크로닌의 미이라> 할인쿠폰 프로모션,A1SA1020261000120855,"[리 크로닌의 미이라] 영화 3,300원 할인",PPV 등,"20260605","20260507","20260630",35
C2600LG,<스피드> 할인쿠폰 프로모션,A1SA1020261000120858,"[스피드 런칭] 영화 5,500원 할인",PPV 등,"20260525","20260512","20260531",10
C2600QU,"6월 성인 1+1 프로모션 (6/11~6/20)_수정",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260629","20260609","20260731",107
C2600UE,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_3",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260708","20260624","20260731",11
C2600Q3,"6월 성인 1+1 프로모션 (6/11~6/20)",A1SA1020261000121168,"[1+1이벤트] 3,300원 할인 쿠폰",PPV 등,"20260615","20260609","20260731",55
C2600WK,JTBC 월정액 3개월 70% 할인_7월 3차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260729","20260629","20260731",15
C2600KP,<왕과 사는 남자> 할인쿠폰 프로모션,A1SA1020261000120651,"[왕과 사는 남자 런칭] 영화 4,400원 할인",PPV 등,"20260523","20260421","20260531",15
C2600S6,토이스토리 소장용 패키지 프로모션_수정,A1SA1020261000121259,"[토이 스토리 패키지 구매] 영화 5,500원 할인",PPV 등,"20260707","20260615","20260731",19
C2600IY,"JTBC 월정액 6개월 약정 3,300원_5월 1차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원",PM30000269,"20260529","20260421","20260531",10
C2600N5,(일회성) 6월 쿠폰팩 GCP(5/1~5/23가입)_TB,A1CP1020261000120865,[FREE PASS] B tv+ 1개월 무료_26년6월,PM30000107,"20260602","20260519","20260629",35
C2600UT,"7월 성인 1+1 앵콜 프로모션_모바일 (7/11~7/20)",A1SA1020261000121459,"[1+1 앵콜 이벤트] 3,300원 할인 쿠폰 (모바일)",PPV 등,"20260722","20260708","20260831",22
C2600TG,JTBC 월정액 3개월 70% 할인_7월 1차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260711","20260629","20260731",27
C2600PT,"26년 6월_B tv+ 파격할인_UI 541 이상_3",A1CP1020261000120874,"[72시간 한정] B tv+ 12개월 월 5,500원 혜택",PM30000107,"20260611","20260526","20260614",9
C2600Q5,<스위트 홈: 진격의 거인> 할인쿠폰 프로모션,A1SA1020261000121160,"[스위트 홈: 진격의 거인 런칭] 영화 3,300원 할인",PPV 등,"20260624","20260605","20260731",17
C2600UP,<서퍼> 할인쿠폰 프로모션,A1SA1020261000121460,"[서퍼 런칭] 영화 3,300원 할인",PPV 등,"20260712","20260708","20260831",9
C2600T4,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_4",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,"20260702","20260624","20260705",5
C2600T8,<살목지(2차)> 할인쿠폰 프로모션,A1SA1020261000121161,"[살목지 런칭] 영화 4,444원 할인",PPV 등,"20260709","20260605","20260731",5
C2600T9,"26년 6월 B tv+ 할인 연장 캠페인_8월할인 7,700원",A1CP1020261000121368,"[가입 유지 선물] B tv+ 월 7,700원 이용 혜택 6개월 자동 연장_6월",PPV 등,"20260816","20260625","20260731",1
C2600UF,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_4",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260724","20260624","20260731",2
C2600KI,"JTBC 월정액 6개월 약정 3,300원_5월 3차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원",PM30000269,,"20260421","20260531",586230
C2600PC,[팝업] B tv 스탠다드+(조합형)_(26.6.9)_2-1차,,,PPV 등,,,,439196
C2600S5,SPOTV 6월 첫달무료_1차_0622,A1SA1020261000121164,[축구 이벤트] SPOTV Prime 1개월 무료,PM35000007,,"20260609","20260630",899859
C2600T2,"6월 쿠폰팩 GCP 만료 D-3_POP",DummyOffer,,PPV 등,,,,85200
C2600PV,"26년 6월_B tv+ 파격할인_UI 541 이하_5",A1CP1020261000120874,"[72시간 한정] B tv+ 12개월 월 5,500원 혜택",PM30000107,"20260610","20260526","20260614",35
C2600R5,<내 이름은> 할인쿠폰 프로모션,A1SA1020261000121159,"[내 이름은 런칭] 영화 5,500원 할인",PPV 등,"20260701","20260605","20260731",15
C2600ND,"지상파 월정액 첫달 3,300원_6월 1차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260628","20260526","20260630",72
C2600NI,<시에라 마드레: 카르텔 전쟁> 할인쿠폰 프로모션,A1SA1020261000120862,"[시에라 마드레: 카르텔 전쟁 런칭] 영화 5,500원 할인",PPV 등,"20260603","20260518","20260630",42
C2600KN,JTBC 월정액 첫달 무료_5월 1차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260607","20260119","20261231",8
C2600T1,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_3",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,"20260627","20260624","20260705",23
C2600UE,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_3",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260711","20260624","20260731",24
C2600KK,"CJ ENM 월정액 3개월 5,500원_5월 2차",A1CP1020261000120659,"[온가족특가] CJ ENM 월정액 3개월 내내 5,500원",PM30000154,"20260517","20260422","20260531",49
C2600JZ,"JTBC 월정액 6개월 약정 3,300원_5월 2차",A1CP1020261000120658,"[온가족특가] JTBC 6개월 약정 기간 내내 월 3,300원",PM30000269,"20260503","20260421","20260531",44
C2600QQ,통합 월정액 첫달 무료_6월 4차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),PM30000176,"20260606","20260526","20260630",26
C2600OC,"26년 6월_B tv+ 비플리_UI 541 이상_1차 쿠폰(~6/7) & 배너(~6/30)_4",A1CP1020261000120872,[위클리 혜택] B tv+ 12개월 50% 할인,PM30000107,"20260604","20260520","20260630",14
C2600TG,JTBC 월정액 3개월 70% 할인_7월 1차,A1SA1020261000121374,[쿨썸머 특가] JTBC 월정액 3개월 내내 70% 할인,PM30000269,"20260713","20260629","20260731",27
C2600TA,[주기성] 26년 7월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000121366,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260710","20260624","20260731",15
C2600TH,<살목지> 할인쿠폰 프로모션,A1SA1020261000121380,"[살목지 런칭] 영화 3,300원 할인",PPV 등,"20260710","20260629","20260731",14
C2600TA,[주기성] 26년 7월_B tv+ 비플리_UI 541 이하_쿠폰,A1CP1020261000121366,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260628","20260624","20260731",38
C2600T1,"26년 6월_B tv+ KBO 올스타전_UI 541 이상_3",A1CP1020261000121364,"[올스타전 특가] B tv+ 월 5,500원 혜택 (최대 12개월)",PM30000107,"20260702","20260624","20260705",11
C2600OY,통합 월정액 첫달 무료_6월 2차,A1CP1020261000120948,[이용 감사 혜택] 주요 월정액 1개월 100% 할인 (택1),PM30000176,"20260620","20260526","20260630",18
C2600N4,(주기성) 6월 쿠폰팩 GCP(5/24~6/21가입)_TB,A1SA1020261000120868,[FREE PASS] JTBC 1개월 무료_26년6월,PM30000269,"20260625","20260519","20260629",3
C2600NP,<모탈 컴뱃2> 할인쿠폰 프로모션,A1SA1020261000120959,"[모탈컴뱃2 런칭] 영화 5,500원 할인",PPV 등,"20260627","20260528","20260615",4
C2600NO,<푸틴: 절대 권력의 최후> 할인쿠폰 프로모션,A1SA1020261000120952,"[푸틴: 절대 권력의 최후 런칭] 영화 3,300원 할인",PPV 등,"20260606","20260526","20260630",3
C2600KN,JTBC 월정액 첫달 무료_5월 1차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260606","20260119","20261231",8
C2600UD,"26년 7월_B tv+ 비플리_UI 541 이상_쿠폰&배너_2",A1CP1020261000121365,[고객님만 혜택] B tv+ 반값 할인 (최대 12개월),PM30000107,"20260725","20260624","20260731",3
C2600Q5,<스위트 홈: 진격의 거인> 할인쿠폰 프로모션,A1SA1020261000121160,"[스위트 홈: 진격의 거인 런칭] 영화 3,300원 할인",PPV 등,"20260707","20260605","20260731",3
C2600PN,JTBC 월정액 첫달 무료_6월 2차,A1SA1020261000119567,[깜짝 특가] JTBC 월정액 1개월 100% 할인 쿠폰,PM30000269,"20260524","20260119","20261231",1
C2600UV,모아나 소장용 패키지 프로모션 (7/10),A1SA1020261000121465,"[모아나 패키지 구매] 영화 5,500원 할인",PPV 등,"20260713","20260708","20260831",1
C2600KM,"지상파 월정액 3개월 내내 5,500원_5월 3차",A1CP1020261000120660,"[온가족특가] 지상파 월정액 3개월 내내 월 5,500원",PM30000150,"20260510","20260422","20260531",50
C2600LX,"26년 5월_B tv+ 비플리_UI 541 이상_2차(~5/25)_1(1770)",A1CP1020261000120859,[가정의 달] B tv+ 12개월 50% 할인 (~5/25),PM30000107,"20260626","20260515","20260525",1
C2600PP,"지상파 월정액 첫달 3,300원_6월 3차",A1CP1020261000120947,"[6월 특가] 지상파 월정액 1개월 13,200원 할인",PM30000150,"20260614","20260526","20260630",149
C2600RC,"<왕과 사는 남자> 타겟 프로모션_2,000원_0617",A1SA1020261000121266,"[즉시 할인] 왕과 사는 남자 2,200원 할인쿠폰",PPV 등,"20260620","20260616","20260731",463
C2600VH,"26년 7월_B tv+ KBS 이승철 콘서트_타임딜_UI 541 이상_1",A1CP1020261000121559,"[이승철 특가] B tv+ 월 5,500원 이용 혜택 (최대 12개월)",PM30000107,"20260720","20260714","20260722",60
